Date,Store ID,Product Name,Category,Region,Year,Quarter,Day,DayOfWeek,EWMA
2022-11-19,4,14,4,2,2022,4,19,5,142.39347174044602
2022-11-19,4,9,2,2,2022,4,19,5,120.95978302740629
2022-11-19,4,3,3,2,2022,4,19,5,130.96547439784123
2022-11-19,4,13,0,2,2022,4,19,5,110.88932268164103
2022-11-19,4,8,3,2,2022,4,19,5,125.58977035707844
2022-11-19,4,17,4,2,2022,4,19,5,137.57143611878215
2022-11-19,4,7,1,2,2022,4,19,5,134.03666582093135
2022-11-19,4,11,4,2,2022,4,19,5,116.89455112276052
2022-11-19,4,1,3,2,2022,4,19,5,128.064462496835
2022-11-19,4,16,0,2,2022,4,19,5,136.40902328939862
2022-11-19,4,10,0,2,2022,4,19,5,136.2127736373493
2022-11-20,0,6,3,0,2022,4,20,6,147.27166400398093
2022-11-20,0,2,2,0,2022,4,20,6,163.52607246505622
2022-11-20,0,19,1,0,2022,4,20,6,142.34035279692316
2022-11-20,0,12,3,0,2022,4,20,6,123.94543115591668
2022-11-20,0,18,3,0,2022,4,20,6,131.7284033392404
2022-11-20,0,0,1,0,2022,4,20,6,124.44240115460595
2022-11-20,0,5,2,0,2022,4,20,6,130.10218307162899
2022-11-20,0,4,0,0,2022,4,20,6,117.17557823877533
2022-11-20,0,14,0,0,2022,4,20,6,126.39811086945886
2022-11-20,0,9,0,0,2022,4,20,6,147.0702296402741
2022-11-20,0,3,4,0,2022,4,20,6,121.69657037644848
2022-11-20,0,13,4,0,2022,4,20,6,102.98217695312493
2022-11-20,0,8,3,0,2022,4,20,6,146.13240741593793
2022-11-20,0,17,2,0,2022,4,20,6,142.9903383469746
2022-11-20,0,7,4,0,2022,4,20,6,118.16953157394467
2022-11-20,0,11,4,0,2022,4,20,6,114.87037885070066
2022-11-20,0,16,2,0,2022,4,20,6,131.1997385317778
2022-11-20,0,10,2,0,2022,4,20,6,158.29187922246805
2022-11-20,0,15,3,0,2022,4,20,6,134.40288192778945
2022-11-20,1,6,4,1,2022,4,20,6,161.43183519333635
2022-11-20,1,2,1,1,2022,4,20,6,113.58522969250791
2022-11-20,1,19,3,1,2022,4,20,6,119.69892430265014
2022-11-20,1,18,0,1,2022,4,20,6,124.14530710471881
2022-11-20,1,0,4,1,2022,4,20,6,126.81085390061483
2022-11-20,1,5,2,1,2022,4,20,6,122.2897813672675
2022-11-20,1,4,3,1,2022,4,20,6,131.37128761986102
2022-11-20,1,14,1,1,2022,4,20,6,160.47282101429738
2022-11-20,1,9,4,1,2022,4,20,6,162.17489505752485
2022-11-20,1,3,0,1,2022,4,20,6,99.43522530876015
2022-11-20,1,13,4,1,2022,4,20,6,110.41338786914997
2022-11-20,1,8,4,1,2022,4,20,6,136.2667282051102
2022-11-20,1,17,3,1,2022,4,20,6,158.09338639386922
2022-11-20,1,7,3,1,2022,4,20,6,93.77705468979116
2022-11-20,1,11,3,1,2022,4,20,6,120.74984938204167
2022-11-20,1,1,0,1,2022,4,20,6,140.51987447638436
2022-11-20,1,16,0,1,2022,4,20,6,140.06798235770523
2022-11-20,1,10,2,1,2022,4,20,6,137.18151328682538
2022-11-20,1,15,4,1,2022,4,20,6,134.90158102672328
2022-11-20,2,2,2,2,2022,4,20,6,124.85188820434706
2022-11-20,2,19,0,2,2022,4,20,6,129.56751921891538
2022-11-20,2,12,3,2,2022,4,20,6,117.78605473691616
2022-11-20,2,18,1,2,2022,4,20,6,154.53844852785625
2022-11-20,2,0,4,2,2022,4,20,6,146.68516229475023
2022-11-20,2,5,1,2,2022,4,20,6,143.88054269487102
2022-11-20,2,4,0,2,2022,4,20,6,133.0905285237917
2022-11-20,2,14,1,2,2022,4,20,6,143.55358379202863
2022-11-20,2,9,1,2,2022,4,20,6,144.92712003985574
2022-11-20,2,3,1,2,2022,4,20,6,118.28365490132916
2022-11-20,2,13,4,2,2022,4,20,6,145.18313913496962
2022-11-20,2,8,3,2,2022,4,20,6,161.8473091809465
2022-11-20,2,17,1,2,2022,4,20,6,125.52406220769228
2022-11-20,2,7,2,2,2022,4,20,6,112.63543908069413
2022-11-20,2,11,4,2,2022,4,20,6,158.0544080386849
2022-11-20,2,1,0,2,2022,4,20,6,186.98766059586598
2022-11-20,2,16,2,2,2022,4,20,6,124.48576267972214
2022-11-20,2,10,0,2,2022,4,20,6,125.76061807324308
2022-11-20,2,15,4,2,2022,4,20,6,143.850518115398
2022-11-20,3,6,0,3,2022,4,20,6,141.40165590269942
2022-11-20,3,2,1,3,2022,4,20,6,134.83414062923936
2022-11-20,3,19,0,3,2022,4,20,6,100.90153869500574
2022-11-20,3,12,3,3,2022,4,20,6,144.7936792221426
2022-11-20,3,18,2,3,2022,4,20,6,119.54057641254934
2022-11-20,3,0,3,3,2022,4,20,6,142.814185109663
2022-11-20,3,5,1,3,2022,4,20,6,138.85912735302955
2022-11-20,3,4,3,3,2022,4,20,6,120.11971329514812
2022-11-20,3,14,3,3,2022,4,20,6,136.69696709528537
2022-11-20,3,9,3,3,2022,4,20,6,159.870921041094
2022-11-20,3,3,4,3,2022,4,20,6,146.27296351547028
2022-11-20,3,13,4,3,2022,4,20,6,135.15827960144048
2022-11-20,3,8,2,3,2022,4,20,6,163.82927237949627
2022-11-20,3,17,2,3,2022,4,20,6,126.16148379895503
2022-11-20,3,7,2,3,2022,4,20,6,130.9325095961627
2022-11-20,3,11,4,3,2022,4,20,6,136.322256793337
2022-11-20,3,1,3,3,2022,4,20,6,124.53645872054646
2022-11-20,3,16,0,3,2022,4,20,6,97.74210830128133
2022-11-20,3,10,3,3,2022,4,20,6,124.97877128716232
2022-11-20,3,15,1,3,2022,4,20,6,149.3318240405768
2022-11-20,4,6,4,2,2022,4,20,6,125.80208150132017
2022-11-20,4,2,0,2,2022,4,20,6,106.90954482262416
2022-11-20,4,19,3,2,2022,4,20,6,118.0612429706707
2022-11-20,4,0,4,2,2022,4,20,6,153.056356164345
2022-11-20,4,5,0,2,2022,4,20,6,121.7369809812918
2022-11-20,4,14,3,2,2022,4,20,6,142.94567029809852
2022-11-20,4,9,0,2,2022,4,20,6,120.70129973456523
2022-11-20,4,3,4,2,2022,4,20,6,130.44180754643955
2022-11-20,4,13,3,2,2022,4,20,6,112.51364013777604
2022-11-20,4,8,2,2,2022,4,20,6,125.12239900994794
2022-11-20,4,17,3,2,2022,4,20,6,137.6898938263409
2022-11-20,4,7,2,2,2022,4,20,6,134.2783323694648
2022-11-20,4,11,4,2,2022,4,20,6,116.59592368074037
2022-11-20,4,1,3,2,2022,4,20,6,128.34578211078724
2022-11-20,4,16,3,2,2022,4,20,6,137.46685405917816
2022-11-20,4,10,2,2,2022,4,20,6,136.1946757996319
2022-11-20,4,15,4,2,2022,4,20,6,148.0061744896785
2022-11-21,0,6,0,0,2022,4,21,0,147.11525026039584
2022-11-21,0,2,2,0,2022,4,21,0,162.07564880933248
2022-11-21,0,19,1,0,2022,4,21,0,141.42962589597175
2022-11-21,0,12,2,0,2022,4,21,0,124.66839973313829
2022-11-21,0,0,4,0,2022,4,21,0,124.94823430094598
2022-11-21,0,5,4,0,2022,4,21,0,131.03402110539486
2022-11-21,0,4,1,0,2022,4,21,0,117.99718806460652
2022-11-21,0,14,3,0,2022,4,21,0,128.64329735483244
2022-11-21,0,9,1,0,2022,4,21,0,146.51789259768236
2022-11-21,0,3,3,0,2022,4,21,0,122.23288289422425
2022-11-21,0,13,0,0,2022,4,21,0,101.65139459976803
2022-11-21,0,8,3,0,2022,4,21,0,147.45974570981912
2022-11-21,0,17,3,0,2022,4,21,0,142.70917730121616
2022-11-21,0,7,0,0,2022,4,21,0,118.836681343453
2022-11-21,0,11,1,0,2022,4,21,0,115.20674761670952
2022-11-21,0,1,3,0,2022,4,21,0,11.376716842312842
2022-11-21,0,16,1,0,2022,4,21,0,131.14433557901526
2022-11-21,0,10,4,0,2022,4,21,0,157.64330015937927
2022-11-21,0,15,4,0,2022,4,21,0,135.9617336481794
2022-11-21,1,6,4,1,2022,4,21,0,160.66608411742826
2022-11-21,1,2,3,1,2022,4,21,0,115.0895519915301
2022-11-21,1,19,1,1,2022,4,21,0,120.28723921419467
2022-11-21,1,18,4,1,2022,4,21,0,122.95945076569848
2022-11-21,1,0,1,1,2022,4,21,0,125.83566945522318
2022-11-21,1,5,2,1,2022,4,21,0,120.53590124218667
2022-11-21,1,4,3,1,2022,4,21,0,131.19526870365888
2022-11-21,1,14,3,1,2022,4,21,0,161.24358973549585
2022-11-21,1,9,2,1,2022,4,21,0,161.70853453825228
2022-11-21,1,3,1,1,2022,4,21,0,99.37775074026187
2022-11-21,1,13,3,1,2022,4,21,0,110.15475455211634
2022-11-21,1,8,0,1,2022,4,21,0,135.16662363850773
2022-11-21,1,17,0,1,2022,4,21,0,156.18674816891246
2022-11-21,1,7,3,1,2022,4,21,0,92.93750926252635
2022-11-21,1,11,2,1,2022,4,21,0,121.30955103287062
2022-11-21,1,1,2,1,2022,4,21,0,140.7366027213567
2022-11-21,1,16,4,1,2022,4,21,0,140.6858808150264
2022-11-21,1,10,1,1,2022,4,21,0,136.56737666094455
2022-11-21,1,15,2,1,2022,4,21,0,136.47576411072177
2022-11-21,2,2,1,2,2022,4,21,0,125.02092178361235
2022-11-21,2,19,2,2,2022,4,21,0,130.1988720114991
2022-11-21,2,12,2,2,2022,4,21,0,117.97505581054939
2022-11-21,2,18,2,2,2022,4,21,0,153.14362784977678
2022-11-21,2,0,0,2,2022,4,21,0,147.4558330330979
2022-11-21,2,5,4,2,2022,4,21,0,145.52336654166277
2022-11-21,2,4,1,2,2022,4,21,0,130.66074492363578
2022-11-21,2,14,2,2,2022,4,21,0,143.3229731568222
2022-11-21,2,9,3,2,2022,4,21,0,144.40981262008188
2022-11-21,2,3,3,2,2022,4,21,0,118.50040468657983
2022-11-21,2,13,2,2,2022,4,21,0,146.9759976761491
2022-11-21,2,8,1,2,2022,4,21,0,162.66489352776293
2022-11-21,2,17,2,2,2022,4,21,0,124.56510398656174
2022-11-21,2,7,0,2,2022,4,21,0,112.98851868964485
2022-11-21,2,11,2,2,2022,4,21,0,157.3577770234923
2022-11-21,2,1,3,2,2022,4,21,0,187.23430975137006
2022-11-21,2,16,3,2,2022,4,21,0,123.93956188421157
2022-11-21,2,10,3,2,2022,4,21,0,126.96142224322068
2022-11-21,2,15,0,2,2022,4,21,0,143.95417479293906
2022-11-21,3,6,2,3,2022,4,21,0,140.44556897731778
2022-11-21,3,19,3,3,2022,4,21,0,100.82960629556489
2022-11-21,3,12,2,3,2022,4,21,0,145.59905136628714
2022-11-21,3,18,2,3,2022,4,21,0,120.6540510913112
2022-11-21,3,0,3,3,2022,4,21,0,143.334490467666
2022-11-21,3,5,3,3,2022,4,21,0,139.23220144465515
2022-11-21,3,4,3,3,2022,4,21,0,119.8516618851209
2022-11-21,3,14,2,3,2022,4,21,0,135.35137419498952
2022-11-21,3,9,2,3,2022,4,21,0,159.16683932122297
2022-11-21,3,3,2,3,2022,4,21,0,146.4536161257388
2022-11-21,3,13,4,3,2022,4,21,0,136.49390483766342
2022-11-21,3,8,3,3,2022,4,21,0,164.25842191433847
2022-11-21,3,17,3,3,2022,4,21,0,126.35539143026662
2022-11-21,3,7,3,3,2022,4,21,0,130.10079846573555
2022-11-21,3,11,1,3,2022,4,21,0,136.29070943891813
2022-11-21,3,1,4,3,2022,4,21,0,124.56284017859221
2022-11-21,3,16,0,3,2022,4,21,0,97.5734156842325
2022-11-21,3,10,4,3,2022,4,21,0,124.63258748502014
2022-11-21,3,15,0,3,2022,4,21,0,150.1846921026605
2022-11-21,4,6,4,2,2022,4,21,0,124.98217422361532
2022-11-21,4,2,0,2,2022,4,21,0,106.77667073225345
2022-11-21,4,19,4,2,2022,4,21,0,117.31719544589427
2022-11-21,4,18,3,2,2022,4,21,0,151.5722290172339
2022-11-21,4,0,3,2,2022,4,21,0,152.709353312348
2022-11-21,4,5,3,2,2022,4,21,0,122.38167303861874
2022-11-21,4,14,0,2,2022,4,21,0,143.5706745691354
2022-11-21,4,9,2,2,2022,4,21,0,120.45490822335168
2022-11-21,4,3,3,2,2022,4,21,0,129.94111719994544
2022-11-21,4,13,0,2,2022,4,21,0,114.28079577030144
2022-11-21,4,8,2,2,2022,4,21,0,124.6225823591268
2022-11-21,4,17,0,2,2022,4,21,0,137.87574104186126
2022-11-21,4,7,1,2,2022,4,21,0,134.5101989073198
2022-11-21,4,11,4,2,2022,4,21,0,116.43146714784567
2022-11-21,4,1,3,2,2022,4,21,0,128.56665720274046
2022-11-21,4,16,0,2,2022,4,21,0,138.38207594798166
2022-11-21,4,10,3,2,2022,4,21,0,136.2111234439825
2022-11-21,4,15,4,2,2022,4,21,0,147.62886887350277
2022-11-22,0,6,1,0,2022,4,22,1,146.95277926532287
2022-11-22,0,2,4,0,2022,4,22,1,160.60794505628473
2022-11-22,0,19,0,0,2022,4,22,1,140.48229848532486
2022-11-22,0,12,0,0,2022,4,22,1,125.52865931387925
2022-11-22,0,18,2,0,2022,4,22,1,131.5814008662392
2022-11-22,0,0,4,0,2022,4,22,1,125.5423897411901
2022-11-22,0,5,3,0,2022,4,22,1,131.9019802125135
2022-11-22,0,4,3,0,2022,4,22,1,118.96705482917112
2022-11-22,0,9,2,0,2022,4,22,1,145.88191901029168
2022-11-22,0,3,0,0,2022,4,22,1,122.87239214634772
2022-11-22,0,13,3,0,2022,4,22,1,100.48219196350071
2022-11-22,0,8,1,0,2022,4,22,1,148.76900131336663
2022-11-22,0,17,2,0,2022,4,22,1,142.52497383880254
2022-11-22,0,7,0,0,2022,4,22,1,119.51217131838271
2022-11-22,0,11,0,0,2022,4,22,1,115.58285730844229
2022-11-22,0,16,1,0,2022,4,22,1,131.11758812314866
2022-11-22,0,10,4,0,2022,4,22,1,156.85649323621126
2022-11-22,0,15,0,0,2022,4,22,1,137.61599221605042
2022-11-22,1,6,2,1,2022,4,22,1,159.8280103038955
2022-11-22,1,2,1,1,2022,4,22,1,116.65400110133365
2022-11-22,1,19,4,1,2022,4,22,1,120.7573289205273
2022-11-22,1,12,2,1,2022,4,22,1,5.492374462989536
2022-11-22,1,18,4,1,2022,4,22,1,121.88956487383354
2022-11-22,1,0,3,1,2022,4,22,1,124.93931770562696
2022-11-22,1,5,3,1,2022,4,22,1,118.89537052793142
2022-11-22,1,4,1,1,2022,4,22,1,130.91597458636875
2022-11-22,1,14,3,1,2022,4,22,1,161.91102774792418
2022-11-22,1,9,4,1,2022,4,22,1,161.09723675827416
2022-11-22,1,13,3,1,2022,4,22,1,109.93280196510497
2022-11-22,1,8,1,1,2022,4,22,1,134.01878743092956
2022-11-22,1,17,1,1,2022,4,22,1,154.10181067689908
2022-11-22,1,7,2,1,2022,4,22,1,92.11053812085319
2022-11-22,1,11,4,1,2022,4,22,1,121.95440093630776
2022-11-22,1,1,2,1,2022,4,22,1,140.8753597807533
2022-11-22,1,16,3,1,2022,4,22,1,141.1831507556456
2022-11-22,1,10,3,1,2022,4,22,1,135.97022635226838
2022-11-22,1,15,0,1,2022,4,22,1,138.018095211701
2022-11-22,2,2,3,2,2022,4,22,1,125.06137290954182
2022-11-22,2,19,3,2,2022,4,22,1,130.80592487704106
2022-11-22,2,12,0,2,2022,4,22,1,118.23617242508828
2022-11-22,2,18,0,2,2022,4,22,1,151.6655383019237
2022-11-22,2,0,2,2,2022,4,22,1,148.32752997499475
2022-11-22,2,5,3,2,2022,4,22,1,147.0935468533625
2022-11-22,2,4,3,2,2022,4,22,1,128.23374655426352
2022-11-22,2,14,1,2,2022,4,22,1,142.98407272696852
2022-11-22,2,9,0,2,2022,4,22,1,143.94246448851095
2022-11-22,2,3,4,2,2022,4,22,1,118.75421954871585
2022-11-22,2,13,2,2,2022,4,22,1,148.73766604348998
2022-11-22,2,8,2,2,2022,4,22,1,163.35852893944556
2022-11-22,2,17,1,2,2022,4,22,1,123.6952227736688
2022-11-22,2,7,4,2,2022,4,22,1,113.39543188876746
2022-11-22,2,11,4,2,2022,4,22,1,156.66353577986786
2022-11-22,2,1,1,2,2022,4,22,1,187.32039717259877
2022-11-22,2,16,0,2,2022,4,22,1,123.29091760150554
2022-11-22,2,10,0,2,2022,4,22,1,128.08903798580113
2022-11-22,2,15,0,2,2022,4,22,1,144.0194451266332
2022-11-22,3,6,2,3,2022,4,22,1,139.48532386114624
2022-11-22,3,2,3,3,2022,4,22,1,135.08779650727627
2022-11-22,3,19,4,3,2022,4,22,1,100.85045836304226
2022-11-22,3,12,2,3,2022,4,22,1,146.4257173049532
2022-11-22,3,18,3,3,2022,4,22,1,121.74697657671413
2022-11-22,3,0,3,3,2022,4,22,1,143.83880582559956
2022-11-22,3,5,1,3,2022,4,22,1,139.54513821443715
2022-11-22,3,4,1,3,2022,4,22,1,119.60523500801378
2022-11-22,3,14,2,3,2022,4,22,1,134.10829796252793
2022-11-22,3,9,3,3,2022,4,22,1,158.1931321548375
2022-11-22,3,3,0,3,2022,4,22,1,146.5169713395272
2022-11-22,3,13,2,3,2022,4,22,1,137.79396145894432
2022-11-22,3,8,1,3,2022,4,22,1,164.66878734662635
2022-11-22,3,17,3,3,2022,4,22,1,126.61038681081044
2022-11-22,3,7,3,3,2022,4,22,1,129.1653303148096
2022-11-22,3,11,0,3,2022,4,22,1,136.37119298382416
2022-11-22,3,1,3,3,2022,4,22,1,124.59517258789654
2022-11-22,3,16,3,3,2022,4,22,1,97.47767272768824
2022-11-22,3,10,0,3,2022,4,22,1,124.42636624955765
2022-11-22,3,15,2,3,2022,4,22,1,150.92880841399602
2022-11-22,4,6,4,2,2022,4,22,1,124.15621355085023
2022-11-22,4,2,1,2,2022,4,22,1,106.64902178962527
2022-11-22,4,19,2,2,2022,4,22,1,116.69685875608894
2022-11-22,4,18,0,2,2022,4,22,1,151.22557963435568
2022-11-22,4,0,3,2,2022,4,22,1,152.3575336167211
2022-11-22,4,5,4,2,2022,4,22,1,123.00298364657206
2022-11-22,4,14,0,2,2022,4,22,1,144.25564285577732
2022-11-22,4,9,1,2,2022,4,22,1,120.23249216347034
2022-11-22,4,3,3,2,2022,4,22,1,129.47386777257861
2022-11-22,4,13,0,2,2022,4,22,1,116.16623865950147
2022-11-22,4,8,1,2,2022,4,22,1,124.0793742982908
2022-11-22,4,17,0,2,2022,4,22,1,138.12558200084368
2022-11-22,4,7,1,2,2022,4,22,1,134.73231351003128
2022-11-22,4,11,4,2,2022,4,22,1,116.40116280156849
2022-11-22,4,1,3,2,2022,4,22,1,128.7318657500697
2022-11-22,4,16,0,2,2022,4,22,1,139.14095018716696
2022-11-22,4,10,1,2,2022,4,22,1,136.25988697526924
2022-11-22,4,15,2,2,2022,4,22,1,147.1895331886177
2022-11-23,0,6,2,0,2022,4,23,2,146.77793762390854
2022-11-23,0,2,1,0,2022,4,23,2,159.1493832474714
2022-11-23,0,19,0,0,2022,4,23,2,139.50361189651352
2022-11-23,0,12,4,0,2022,4,23,2,126.51949357100395
2022-11-23,0,18,4,0,2022,4,23,2,131.46389673766083
2022-11-23,0,0,2,0,2022,4,23,2,126.23415804045007
2022-11-23,0,5,3,0,2022,4,23,2,132.70006043355468
2022-11-23,0,4,3,0,2022,4,23,2,120.07244610807552
2022-11-23,0,14,0,0,2022,4,23,2,130.77505088206706
2022-11-23,0,9,1,0,2022,4,23,2,145.16292052906795
2022-11-23,0,3,4,0,2022,4,23,2,123.6100764243965
2022-11-23,0,13,0,0,2022,4,23,2,99.48904498375825
2022-11-23,0,8,2,0,2022,4,23,2,150.0372453380224
2022-11-23,0,17,4,0,2022,4,23,2,142.44199350475412
2022-11-23,0,7,2,0,2022,4,23,2,120.19547913328206
2022-11-23,0,11,0,0,2022,4,23,2,115.99371693100693
2022-11-23,0,16,0,0,2022,4,23,2,131.1143691821251
2022-11-23,0,10,2,0,2022,4,23,2,155.94795221762882
2022-11-23,0,15,1,0,2022,4,23,2,139.3443140139757
2022-11-23,1,6,3,1,2022,4,23,2,158.93235044905077
2022-11-23,1,2,2,1,2022,4,23,2,118.26662555632437
2022-11-23,1,19,3,1,2022,4,23,2,121.10646194793742
2022-11-23,1,18,2,1,2022,4,23,2,120.94601659727857
2022-11-23,1,0,0,1,2022,4,23,2,124.12963007196936
2022-11-23,1,5,0,1,2022,4,23,2,117.39012696541383
2022-11-23,1,4,4,1,2022,4,23,2,130.53073670011918
2022-11-23,1,14,3,1,2022,4,23,2,162.454803660261
2022-11-23,1,9,3,1,2022,4,23,2,160.34630734375224
2022-11-23,1,3,2,1,2022,4,23,2,99.38793397496732
2022-11-23,1,13,4,1,2022,4,23,2,109.75225276801422
2022-11-23,1,8,2,1,2022,4,23,2,132.84922736216046
2022-11-23,1,17,3,1,2022,4,23,2,151.86026376765824
2022-11-23,1,7,0,1,2022,4,23,2,91.2975410665963
2022-11-23,1,11,4,1,2022,4,23,2,122.68159778924036
2022-11-23,1,1,2,1,2022,4,23,2,140.92173963226884
2022-11-23,1,16,1,1,2022,4,23,2,141.56147094330882
2022-11-23,1,10,0,1,2022,4,23,2,135.4011017426416
2022-11-23,1,15,2,1,2022,4,23,2,139.51331703668686
2022-11-23,2,2,1,2,2022,4,23,2,124.97308836216982
2022-11-23,2,19,4,2,2022,4,23,2,131.37988205065608
2022-11-23,2,12,1,2,2022,4,23,2,118.56678818237938
2022-11-23,2,18,2,2,2022,4,23,2,150.11567087850523
2022-11-23,2,0,0,2,2022,4,23,2,149.30582143924323
2022-11-23,2,5,0,2,2022,4,23,2,148.58777766323885
2022-11-23,2,4,4,2,2022,4,23,2,125.8257767838981
2022-11-23,2,14,1,2,2022,4,23,2,142.54751480762138
2022-11-23,2,9,3,2,2022,4,23,2,143.52264252009988
2022-11-23,2,3,1,2,2022,4,23,2,119.04825809776193
2022-11-23,2,13,3,2,2022,4,23,2,150.44653652001847
2022-11-23,2,8,2,2,2022,4,23,2,163.92931162499593
2022-11-23,2,17,3,2,2022,4,23,2,122.92678129159688
2022-11-23,2,7,1,2,2022,4,23,2,113.84815318644817
2022-11-23,2,11,0,2,2022,4,23,2,155.990455286039
2022-11-23,2,1,4,2,2022,4,23,2,187.25153234337301
2022-11-23,2,16,4,2,2022,4,23,2,122.5477778530053
2022-11-23,2,10,3,2,2022,4,23,2,129.12529000159958
2022-11-23,2,15,3,2,2022,4,23,2,144.04643407707027
2022-11-23,3,6,2,3,2022,4,23,2,138.52016392318097
2022-11-23,3,2,4,3,2022,4,23,2,135.2609543141054
2022-11-23,3,19,4,3,2022,4,23,2,100.97336362087172
2022-11-23,3,12,3,3,2022,4,23,2,147.26071727204317
2022-11-23,3,18,4,3,2022,4,23,2,122.80182166308941
2022-11-23,3,0,3,3,2022,4,23,2,144.3231340172326
2022-11-23,3,5,0,3,2022,4,23,2,139.7998150671763
2022-11-23,3,4,1,3,2022,4,23,2,119.39346279648753
2022-11-23,3,14,2,3,2022,4,23,2,132.97897440901266
2022-11-23,3,9,3,3,2022,4,23,2,156.97071221968315
2022-11-23,3,3,2,3,2022,4,23,2,146.46347182543167
2022-11-23,3,13,3,3,2022,4,23,2,139.0360236572576
2022-11-23,3,8,3,3,2022,4,23,2,165.05328234342684
2022-11-23,3,17,2,3,2022,4,23,2,126.92345646628357
2022-11-23,3,7,1,3,2022,4,23,2,128.14535003571766
2022-11-23,3,11,3,3,2022,4,23,2,136.55149533159948
2022-11-23,3,16,0,3,2022,4,23,2,97.44921680174062
2022-11-23,3,10,2,3,2022,4,23,2,124.35611911199422
2022-11-23,3,15,1,3,2022,4,23,2,151.55779645027295
2022-11-23,4,6,4,2,2022,4,23,2,123.33095955292833
2022-11-23,4,2,4,2,2022,4,23,2,106.5350086027866
2022-11-23,4,19,4,2,2022,4,23,2,116.20490020576112
2022-11-23,4,18,0,2,2022,4,23,2,150.9352961046568
2022-11-23,4,0,1,2,2022,4,23,2,152.0117395353953
2022-11-23,4,5,3,2,2022,4,23,2,123.60483729803262
2022-11-23,4,14,0,2,2022,4,23,2,144.98612769553353
2022-11-23,4,9,2,2,2022,4,23,2,120.04540750558343
2022-11-23,4,3,4,2,2022,4,23,2,129.04975582397492
2022-11-23,4,13,2,2,2022,4,23,2,118.14325306398601
2022-11-23,4,8,0,2,2022,4,23,2,123.48391801277972
2022-11-23,4,17,1,2,2022,4,23,2,138.433295785871
2022-11-23,4,7,3,2,2022,4,23,2,134.9448952268193
2022-11-23,4,11,3,2,2022,4,23,2,116.50189307052364
2022-11-23,4,1,1,2,2022,4,23,2,128.84535188867596
2022-11-23,4,16,4,2,2022,4,23,2,139.73341449055152
2022-11-23,4,10,4,2,2022,4,23,2,136.33707140213426
2022-11-24,0,6,3,0,2022,4,24,3,146.5854592048212
2022-11-24,0,2,4,0,2022,4,24,3,157.72486890628497
2022-11-24,0,19,1,0,2022,4,24,3,138.50042232542327
2022-11-24,0,12,0,0,2022,4,24,3,127.63210135115274
2022-11-24,0,18,2,0,2022,4,24,3,131.3678658303134
2022-11-24,0,0,3,0,2022,4,24,3,127.02822828727824
2022-11-24,0,5,0,0,2022,4,24,3,133.42519137975745
2022-11-24,0,4,1,0,2022,4,24,3,121.30065755090905
2022-11-24,0,14,1,0,2022,4,24,3,132.76747305123
2022-11-24,0,9,2,0,2022,4,24,3,144.3629097560534
2022-11-24,0,3,4,0,2022,4,24,3,124.44017790092997
2022-11-24,0,13,1,0,2022,4,24,3,98.68375719808215
2022-11-24,0,8,2,0,2022,4,24,3,151.24195140260406
2022-11-24,0,17,0,0,2022,4,24,3,142.46217087982455
2022-11-24,0,7,1,0,2022,4,24,3,120.88540205455047
2022-11-24,0,11,4,0,2022,4,24,3,116.43431265746848
2022-11-24,0,1,3,0,2022,4,24,3,11.443126846436504
2022-11-24,0,16,4,0,2022,4,24,3,131.12927016352955
2022-11-24,0,10,4,0,2022,4,24,3,154.93525037882983
2022-11-24,0,15,4,0,2022,4,24,3,141.12446127536518
2022-11-24,1,6,1,1,2022,4,24,3,157.99470900516906
2022-11-24,1,2,2,1,2022,4,24,3,119.91341397511042
2022-11-24,1,19,2,1,2022,4,24,3,121.33418751971428
2022-11-24,1,18,1,1,2022,4,24,3,120.1362292194504
2022-11-24,1,0,2,1,2022,4,24,3,123.41270943862114
2022-11-24,1,5,3,1,2022,4,24,3,116.03883533353255
2022-11-24,1,4,2,1,2022,4,24,3,130.04032134875814
2022-11-24,1,14,2,1,2022,4,24,3,162.8564309563452
2022-11-24,1,9,2,1,2022,4,24,3,159.46318955375574
2022-11-24,1,3,1,1,2022,4,24,3,99.46281969275637
2022-11-24,1,13,2,1,2022,4,24,3,109.61822987806676
2022-11-24,1,8,4,1,2022,4,24,3,131.68432723848423
2022-11-24,1,17,2,1,2022,4,24,3,149.4849041216496
2022-11-24,1,7,1,1,2022,4,24,3,90.50188801415271
2022-11-24,1,11,2,1,2022,4,24,3,123.48550744324261
2022-11-24,1,1,1,1,2022,4,24,3,140.86386885449204
2022-11-24,1,16,1,1,2022,4,24,3,141.82501669278392
2022-11-24,1,10,1,1,2022,4,24,3,134.8696702490889
2022-11-24,1,15,3,1,2022,4,24,3,140.9460004213356
2022-11-24,2,2,0,2,2022,4,24,3,124.75908830907233
2022-11-24,2,19,2,2,2022,4,24,3,131.91269770205506
2022-11-24,2,12,3,2,2022,4,24,3,118.96293245003696
2022-11-24,2,18,0,2,2022,4,24,3,148.5090872054749
2022-11-24,2,0,2,2,2022,4,24,3,150.39268311376892
2022-11-24,2,5,1,2,2022,4,24,3,150.00328121340476
2022-11-24,2,4,4,2,2022,4,24,3,123.45292399845995
2022-11-24,2,14,1,2,2022,4,24,3,142.0264866919934
2022-11-24,2,9,3,2,2022,4,24,3,143.14634129512797
2022-11-24,2,3,4,2,2022,4,24,3,119.38610252104864
2022-11-24,2,13,3,2,2022,4,24,3,152.0816486083925
